name,edition,proddate,idno,cntry,c2weight,mode,w4q1,w4q2,w4q3,w4q4,w4q5,w4q6,w4q7,w4q8,w4q9,w4q10,w4q11,w4q12,w4q13,w4q14,w4q15,w4q16,w4q17,w4q18,w4q19,w4q20,w4q21,w4q22,w4q23,w4q24,w4q25,w4q26,w4q27,w4q28,w4q29,w4q30,w4q31,w4q32,w4q33,w4q34,w4q35,w4q36,w4q37,w4q38,w4q39,w4q40,w4q41,w4q42,w4q43,w4q44,w4q45,w4q46,w4q47,w4q48,w4q49,w4q50,w4q51,w4q52,w4q53,w4q54,w4q55,w4q56,w4q57,w4q57_0,w4q58,w4q59,w4q60,w4q61,w4q62,w4q63,w4q64,w4q65,w4q66,w4q67,w4q68,w4q69,w4q70,w4q71,w4q72,w4q73,survlng,inwds,inwde,w4ininwe,w4sdinwe,w4fdinwe,w4poinwe,w4teinwe,w4mhinwe,w4itinwe,w4htinwe,w4indur,w4sddur,w4fddur,w4podur,w4tedur,w4mhdur,w4intsdur,w4htdur,intdur,lastansw,surveycomp,fdwrkinc,uagent,device,familydiversity4_do_t2,familydiversity2_do_w4q18,familydiversity2_do_w4q19,familydiversity3_do_w4q20,familydiversity3_do_w4q21,familydiversity3_do_w4q22,familydiversity4_do_w4q23,familydiversity4_do_w4q24,familydiversity5_do_w4q25,familydiversity5_do_w4q26,familydiversity6_do_w4q27,familydiversity6_do_w4q28,institutionaltrustworthiness2_do_w4q66,institutionaltrustworthiness2_do_w4q67,institutionaltrustworthiness2_do_w4q68,institutionaltrustworthiness2_do_w4q69,institutionaltrustworthiness2_do_w4q70,institutionaltrustworthiness2_do_w4q71,institutionaltrustworthiness2_do_w4q72,institutionaltrustworthiness2_do_w4q73,gndr,agea,eduyrs,eisced,netusoft,mnactic,hincfel,hinctnta,region,gndr_lab,mode_lab,age_group,trust_index
CRON2W4e01,1,28.03.2024,16683,IT,0.93834716,1,4,4,3,3,5,5,3,3,4,4,5,5,5,5,4,2,2,2,2,2,2,3,1,1,1,1,3,3,3,1,66,5,5,5,5,5,4,2,5,2,5,5,10,10,10,5,1,2,2,3,1,3,2,1,2,3,2,2,2,3,1,7,8,8,7,7,6,5,3,7,5,8,5,5,ITA,2022-11-23T12:12:18Z,2022-11-23T12:23:07Z,2022-11-23T12:12:24Z,2022-11-23T12:13:48Z,2022-11-23T12:16:42Z,2022-11-23T12:18:05Z,2022-11-23T12:19:01Z,2022-11-23T12:20:53Z,2022-11-23T12:23:03Z,2022-11-23T12:23:07Z,6,84,174,83,56,112,130,4,649,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-A326B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,2,3,1,2,1,2,2,6,7,8,4,3,5,1,1,64,11,3,5,6,1,7,ITI,Hombre,F2F (presencial),45–64,6.230769230769231
CRON2W4e01,1,28.03.2024,16902,IT,0.7696559,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,2,3,3,3,3,3,1,1,1,1,2,2,1,NA,66,3,5,3,3,3,3,3,NA,3,3,3,5,5,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,ITA,2022-12-07T14:06:05Z,2022-12-07T14:12:41Z,2022-12-07T14:06:09Z,2022-12-07T14:07:29Z,2022-12-07T14:09:00Z,2022-12-07T14:09:22Z,2022-12-07T14:09:38Z,2022-12-07T14:11:50Z,2022-12-07T14:12:40Z,2022-12-07T14:12:41Z,4,80,91,22,16,132,50,1,396,w4q73,97.26028,1,NodeJS,4,1,1,2,2,1,3,3,2,2,1,2,1,2,3,6,4,1,7,5,8,2,26,13,4,5,1,1,10,ITH,Mujer,F2F (presencial),18–29,5
CRON2W4e01,1,28.03.2024,16942,IT,0.83822167,1,4,3,2,4,4,5,2,5,5,4,2,4,5,5,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,7,3,2,3,3,3,2,3,1,5,3,4,3,7,2,1,2,2,1,2,2,3,2,3,2,1,1,2,1,6,4,6,7,8,4,6,8,7,5,2,5,5,ITA,2022-11-24T22:36:09Z,2022-11-24T22:43:39Z,2022-11-24T22:36:12Z,2022-11-24T22:36:58Z,2022-11-24T22:38:28Z,2022-11-24T22:39:41Z,2022-11-24T22:40:31Z,2022-11-24T22:41:32Z,2022-11-24T22:43:33Z,2022-11-24T22:43:39Z,3,46,90,73,50,61,121,6,450,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,2,1,1,2,3,3,2,1,2,2,1,8,6,2,7,1,4,3,5,2,23,16,4,5,2,2,77,ITF,Mujer,F2F (presencial),18–29,5.615384615384615
CRON2W4e01,1,28.03.2024,17007,IT,0.52567303,1,4,4,4,3,5,4,NA,4,5,4,5,5,4,4,4,2,1,4,4,1,1,1,2,2,2,NA,NA,NA,3,1,66,3,6,2,3,4,NA,2,4,2,NA,4,2,6,6,7,2,3,2,2,1,1,2,2,3,2,2,2,1,2,3,4,3,4,6,7,1,99,8,8,5,3,4,5,ITA,2022-11-30T14:08:21Z,2022-11-30T14:36:29Z,2022-11-30T14:08:44Z,2022-11-30T14:11:57Z,2022-11-30T14:17:50Z,2022-11-30T14:22:16Z,2022-11-30T14:26:18Z,2022-11-30T14:30:01Z,2022-11-30T14:35:42Z,2022-11-30T14:36:29Z,23,193,353,266,242,223,341,47,1688,w4q73,90.41096,1,"Mozilla/5.0 (Linux; Android 11; 2201116SG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,2,1,2,3,3,2,1,2,2,1,2,1,6,8,7,3,5,4,2,62,19,6,4,1,3,4,ITF,Mujer,F2F (presencial),45–64,12.076923076923077
CRON2W4e01,1,28.03.2024,17065,IT,0.5168135,1,5,4,NA,3,5,5,1,3,4,4,5,2,4,5,3,NA,NA,NA,NA,NA,NA,3,2,2,2,2,NA,2,1,1,66,5,5,1,4,5,5,4,4,3,5,4,7,0,0,10,4,3,2,2,3,2,2,4,3,1,3,3,2,3,2,0,5,99,0,0,8,4,6,4,6,7,6,0,ITA,2022-12-01T14:34:55Z,2022-12-01T16:49:46Z,2022-12-01T16:15:48Z,2022-12-01T16:25:24Z,2022-12-01T16:34:37Z,2022-12-01T16:40:16Z,2022-12-01T16:42:26Z,2022-12-01T16:47:14Z,2022-12-01T16:49:35Z,2022-12-01T16:49:46Z,6053,576,553,339,130,288,141,11,8091,w4q73,87.671234,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",1,1,1,2,1,2,3,2,3,1,2,1,2,4,6,8,3,7,2,5,1,1,65,13,5,5,1,1,4,ITC,Hombre,F2F (presencial),65+,11.153846153846153
CRON2W4e01,1,28.03.2024,17126,IT,0.54850143,1,4,5,1,3,4,5,1,5,5,3,3,5,5,5,5,2,2,3,3,2,2,3,2,2,1,1,1,2,1,1,66,4,4,5,4,4,4,1,4,2,3,4,1,2,7,7,1,1,1,3,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,0,2,3,4,2,2,ITA,2022-12-14T10:29:44Z,2022-12-14T10:43:41Z,2022-12-14T10:29:52Z,2022-12-14T10:31:32Z,2022-12-14T10:35:22Z,2022-12-14T10:37:29Z,2022-12-14T10:39:20Z,2022-12-14T10:41:08Z,2022-12-14T10:43:39Z,2022-12-14T10:43:41Z,8,100,230,127,111,108,151,2,837,w4q73,100,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,2,1,1,2,2,1,3,3,2,2,1,1,2,4,8,2,6,1,3,5,7,2,64,13,4,4,6,1,9,ITI,Mujer,F2F (presencial),45–64,2
CRON2W4e01,1,28.03.2024,17169,IT,0.77694887,2,4,3,3,4,3,2,4,4,5,5,3,3,4,5,4,2,2,2,2,3,3,3,1,1,1,1,2,2,3,1,66,5,7,5,4,4,3,4,4,3,4,5,3,3,5,7,2,1,1,3,2,2,1,1,1,1,2,2,1,1,2,8,7,4,8,3,7,3,5,6,3,8,8,8,ITA,2022-11-29T19:06:49Z,2022-11-29T19:22:31Z,2022-11-29T19:07:04Z,2022-11-29T19:10:18Z,2022-11-29T19:13:24Z,2022-11-29T19:15:02Z,2022-11-29T19:16:19Z,2022-11-29T19:18:20Z,2022-11-29T19:22:08Z,2022-11-29T19:22:31Z,15,194,186,98,77,121,228,23,942,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; RMX2155) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,3,2,1,2,1,2,1,6,2,3,8,4,5,7,2,46,18,7,5,1,2,8,ITG,Mujer,CATI (teléfono),45–64,6
CRON2W4e01,1,28.03.2024,17182,IT,1.5935245,1,4,4,1,3,3,3,2,3,4,4,3,3,3,3,3,2,2,2,2,2,2,3,1,1,1,1,4,4,3,1,66,3,6,5,1,5,3,2,4,2,4,4,5,6,7,8,2,2,3,2,1,2,2,1,3,3,3,3,2,2,2,1,2,1,10,NA,1,2,8,1,1,0,0,0,ITA,2022-12-19T10:12:59Z,2022-12-19T10:31:55Z,2022-12-19T10:13:14Z,2022-12-19T10:16:01Z,2022-12-19T10:21:22Z,2022-12-19T10:24:39Z,2022-12-19T10:26:50Z,2022-12-19T10:29:04Z,2022-12-19T10:31:51Z,2022-12-19T10:31:55Z,15,167,321,197,131,134,167,4,1136,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,2,1,1,2,3,2,3,1,2,2,1,5,6,1,7,8,3,4,2,2,55,13,4,5,8,1,88,ITC,Mujer,F2F (presencial),45–64,2.25
CRON2W4e01,1,28.03.2024,17184,IT,0.6578531,2,5,5,3,4,5,5,4,5,5,5,3,4,5,5,5,3,3,3,3,3,3,3,1,1,1,1,3,2,3,1,66,5,2,5,5,5,5,1,5,1,5,4,2,3,2,2,1,1,1,4,1,3,1,1,1,1,2,1,1,2,1,0,0,99,10,10,0,1,4,6,0,0,0,2,ITA,2022-12-14T19:39:09Z,2022-12-14T19:50:56Z,2022-12-14T19:39:11Z,2022-12-14T19:40:21Z,2022-12-14T19:42:16Z,2022-12-14T19:44:21Z,2022-12-14T19:45:44Z,2022-12-14T19:48:19Z,2022-12-14T19:50:34Z,2022-12-14T19:50:56Z,2,70,115,125,83,155,135,22,707,w4q73,98.630135,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,1,2,2,1,4,3,2,1,8,6,5,7,1,999,13,4,5,1,3,77,ITG,Hombre,CATI (teléfono),NA,10.153846153846153
CRON2W4e01,1,28.03.2024,17270,IT,0.763347,1,5,4,3,4,3,5,1,4,5,3,3,5,5,4,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,66,5,1,5,3,4,2,3,3,3,4,3,5,3,2,5,1,2,1,3,2,1,2,3,2,2,1,3,2,3,2,6,7,5,7,7,2,2,5,7,2,2,2,7,ITA,2022-11-29T16:42:16Z,2022-11-29T17:05:18Z,2022-11-29T16:43:18Z,2022-11-29T16:46:06Z,2022-11-29T16:51:30Z,2022-11-29T16:54:14Z,2022-11-29T16:56:31Z,2022-11-29T16:59:27Z,2022-11-29T17:04:22Z,2022-11-29T17:05:18Z,62,168,324,164,137,176,295,56,1382,w4q73,100,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,2,1,1,2,3,2,3,1,2,2,1,1,4,8,2,5,3,6,7,2,60,11,3,4,6,3,4,ITI,Mujer,F2F (presencial),45–64,4.6923076923076925
CRON2W4e01,1,28.03.2024,17281,IT,0.3753173,1,3,5,2,2,4,4,3,3,4,4,3,4,4,5,3,5,5,1,3,3,3,1,1,2,2,2,4,4,3,1,66,5,5,5,5,5,3,3,5,2,4,4,5,0,3,99,2,2,1,1,2,1,2,2,3,2,2,3,2,2,2,2,5,4,7,4,5,0,6,2,3,5,1,5,ITA,2022-12-01T10:25:24Z,2022-12-01T10:53:32Z,2022-12-01T10:25:54Z,2022-12-01T10:29:20Z,2022-12-01T10:34:32Z,2022-12-01T10:37:32Z,2022-12-01T10:39:38Z,2022-12-01T10:43:29Z,2022-12-01T10:52:59Z,2022-12-01T10:53:32Z,30,206,312,180,126,231,570,33,1688,w4q73,98.630135,1,"Mozilla/5.0 (Linux; Android 8.1.0; DRA-L01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,2,1,2,1,3,2,3,2,1,2,1,4,6,7,2,1,5,8,3,2,66,13,4,4,8,2,88,ITH,Mujer,F2F (presencial),65+,3.769230769230769
CRON2W4e01,1,28.03.2024,17347,IT,0.39246914,1,3,5,1,4,5,4,2,4,5,4,3,4,4,4,3,3,2,3,3,3,3,3,1,1,1,1,3,3,3,1,66,3,7,4,2,3,1,3,2,3,1,4,4,2,4,6,3,2,4,2,4,2,3,1,3,1,2,3,1,2,3,7,6,4,5,5,4,4,4,8,5,5,6,7,ITA,2022-11-25T08:37:00Z,2022-11-26T12:14:10Z,2022-11-26T11:41:57Z,2022-11-26T11:46:12Z,2022-11-26T11:54:07Z,2022-11-26T11:58:07Z,2022-11-26T12:02:37Z,2022-11-26T12:06:07Z,2022-11-26T12:13:41Z,2022-11-26T12:14:10Z,97497,255,475,240,270,210,454,29,99430,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,1,2,2,1,3,3,2,1,2,1,2,7,5,4,3,6,8,2,1,1,41,18,6,5,1,2,10,ITI,Hombre,F2F (presencial),30–44,5.384615384615385
CRON2W4e01,1,28.03.2024,17529,IT,0.5911343,1,5,5,2,5,5,5,4,5,5,4,4,5,5,5,4,2,2,3,3,3,3,3,1,1,1,1,3,3,3,1,66,4,3,4,2,4,3,2,3,3,1,2,5,5,5,7,2,1,3,2,1,1,3,3,3,2,4,3,1,2,2,7,8,3,3,2,5,2,10,6,3,6,NA,8,ITA,2022-11-26T17:03:55Z,2022-11-26T17:37:51Z,2022-11-26T17:05:03Z,2022-11-26T17:08:52Z,2022-11-26T17:14:28Z,2022-11-26T17:21:19Z,2022-11-26T17:25:25Z,2022-11-26T17:28:57Z,2022-11-26T17:36:52Z,2022-11-26T17:37:51Z,68,229,336,411,246,212,475,59,2036,w4q73,100,1,"Mozilla/5.0 (Linux; Android 11; CPH1941) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,1,2,1,2,3,2,3,2,1,2,1,5,6,8,1,4,3,7,2,2,33,13,4,5,4,2,77,ITH,Mujer,F2F (presencial),30–44,5.25
CRON2W4e01,1,28.03.2024,17552,IT,0.4270792,1,5,5,2,3,5,5,2,4,5,4,3,5,5,5,5,2,2,2,2,3,3,3,1,1,1,1,3,3,3,1,66,4,5,3,3,3,3,2,4,3,3,4,5,5,5,5,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,6,6,6,5,5,7,6,8,5,7,5,6,7,ITA,2022-11-23T14:03:12Z,2022-11-23T14:19:48Z,2022-11-23T14:03:15Z,2022-11-23T14:09:28Z,2022-11-23T14:12:54Z,2022-11-23T14:14:37Z,2022-11-23T14:15:49Z,2022-11-23T14:17:37Z,2022-11-23T14:19:46Z,2022-11-23T14:19:48Z,3,373,206,103,72,108,129,2,996,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,2,1,2,1,3,3,2,2,1,1,2,5,6,3,2,1,8,7,4,2,61,17,6,5,1,1,77,ITC,Mujer,F2F (presencial),45–64,6.076923076923077
CRON2W4e01,1,28.03.2024,17566,IT,0.48521486,1,4,4,2,4,4,5,2,4,5,4,2,4,5,5,4,3,3,3,3,3,3,3,1,1,1,1,2,2,3,1,66,4,7,2,2,2,2,3,2,3,1,4,5,5,3,5,1,1,2,3,1,3,1,1,1,2,1,1,1,1,1,6,6,4,5,5,5,7,7,5,5,7,5,5,ITA,2022-11-28T06:11:53Z,2022-11-28T06:28:00Z,2022-11-28T06:12:10Z,2022-11-28T06:14:12Z,2022-11-28T06:18:11Z,2022-11-28T06:20:35Z,2022-11-28T06:22:06Z,2022-11-28T06:24:19Z,2022-11-28T06:27:40Z,2022-11-28T06:28:00Z,17,122,239,144,91,133,201,20,967,w4q73,100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,1,2,1,2,3,3,2,2,1,2,1,6,1,2,4,7,5,3,8,2,69,13,4,5,1,1,8,ITC,Mujer,F2F (presencial),65+,5.538461538461538
CRON2W4e01,1,28.03.2024,17653,IT,0.4063597,2,4,4,4,3,2,4,2,4,4,3,3,4,4,4,4,2,2,4,4,3,3,3,2,2,1,1,3,3,3,1,66,3,6,5,4,5,3,2,4,2,3,3,4,2,5,3,1,2,1,3,1,2,2,1,2,1,4,2,2,2,1,4,4,4,8,7,5,4,6,4,6,5,6,5,ITA,2022-11-25T13:59:45Z,2022-11-25T14:15:53Z,2022-11-25T13:59:49Z,2022-11-25T14:04:57Z,2022-11-25T14:07:25Z,2022-11-25T14:09:15Z,2022-11-25T14:10:52Z,2022-11-25T14:12:58Z,2022-11-25T14:15:35Z,2022-11-25T14:15:53Z,4,308,148,110,97,126,157,18,968,w4q73,100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,2,1,1,2,3,3,2,2,1,2,1,4,8,1,5,3,2,6,7,2,27,17,6,5,2,2,5,ITG,Mujer,CATI (teléfono),18–29,5.230769230769231
CRON2W4e01,1,28.03.2024,17691,IT,0.8983617,2,5,5,4,3,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,ITA,2022-12-01T10:27:49Z,2022-12-01T10:33:25Z,2022-12-01T10:28:35Z,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,46,w4q9,12.328767,1,"Mozilla/5.0 (Linux; Android 12; CPH2219) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,6,2,5,1,3,3,ITC,Mujer,CATI (teléfono),45–64,99
CRON2W4e01,1,28.03.2024,17738,IT,0.47340962,2,5,4,4,4,4,5,2,4,4,3,3,4,5,5,3,3,2,2,2,2,2,1,1,1,2,2,4,4,1,1,66,4,7,4,2,3,3,2,4,2,1,5,5,5,1,NA,3,2,3,2,3,2,3,3,3,4,2,2,1,1,3,5,3,4,10,NA,0,3,7,5,3,0,4,5,ITA,2022-11-27T10:56:09Z,2022-11-27T11:07:13Z,2022-11-27T10:56:12Z,2022-11-27T10:57:31Z,2022-11-27T11:00:00Z,2022-11-27T11:01:29Z,2022-11-27T11:02:47Z,2022-11-27T11:04:35Z,2022-11-27T11:06:52Z,2022-11-27T11:07:13Z,3,79,149,89,78,108,137,21,664,w4q73,100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,2,1,2,1,3,2,3,1,2,1,2,1,5,8,7,6,4,3,2,2,64,20,6,5,6,1,77,ITI,Mujer,CATI (teléfono),45–64,4.083333333333333
CRON2W4e01,1,28.03.2024,17923,IT,3.2263958,1,5,5,4,5,4,2,4,3,3,5,3,4,2,2,2,2,3,3,4,3,5,3,2,NA,1,1,1,4,2,NA,66,3,4,5,2,5,3,3,5,3,5,4,4,10,99,8,3,4,3,4,3,3,3,3,2,4,4,3,2,4,4,7,10,6,10,7,8,5,6,5,5,8,6,8,ITA,2022-11-30T12:02:56Z,2022-11-30T12:06:42Z,2022-11-30T12:03:59Z,2022-11-30T12:04:42Z,2022-11-30T12:05:16Z,2022-11-30T12:05:33Z,2022-11-30T12:05:43Z,2022-11-30T12:06:18Z,2022-11-30T12:06:40Z,2022-11-30T12:06:42Z,63,43,34,17,10,35,22,2,226,w4q73,95.89041,1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),4,1,1,2,2,1,3,2,3,2,1,1,2,7,5,4,1,6,3,2,8,1,19,15,2,5,2,1,10,ITH,Hombre,F2F (presencial),18–29,7
CRON2W4e01,1,28.03.2024,18026,IT,0.4909105,1,3,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,3,3,3,3,3,3,1,1,1,1,2,2,3,1,66,3,5,4,4,4,4,4,4,4,4,4,7,7,6,7,4,4,3,3,4,3,2,2,2,3,2,2,2,2,2,2,8,6,1,10,7,8,7,7,6,8,6,8,ITA,2022-11-30T13:47:27Z,2022-11-30T13:49:44Z,2022-11-30T13:47:30Z,2022-11-30T13:48:03Z,2022-11-30T13:48:36Z,2022-11-30T13:48:50Z,2022-11-30T13:49:09Z,2022-11-30T13:49:25Z,2022-11-30T13:49:42Z,2022-11-30T13:49:44Z,3,33,33,14,19,16,17,2,137,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,1,2,1,1,2,3,2,3,2,1,2,1,7,1,6,3,4,2,8,5,2,32,18,7,5,1,1,88,ITF,Mujer,F2F (presencial),30–44,6.461538461538462
CRON2W4e01,1,28.03.2024,18032,IT,0.6931825,2,5,5,5,3,5,3,1,5,3,3,1,4,5,NA,4,2,2,3,3,1,1,3,2,2,2,2,2,2,1,1,66,NA,99,5,NA,NA,4,4,2,4,NA,4,99,99,99,5,2,1,1,2,3,2,2,1,1,1,1,1,1,2,1,5,5,5,99,99,5,99,8,10,99,8,99,8,ITA,2022-11-30T16:36:02Z,2022-11-30T16:52:01Z,2022-11-30T16:36:11Z,2022-11-30T16:38:51Z,2022-11-30T16:42:34Z,2022-11-30T16:44:30Z,2022-11-30T16:45:59Z,2022-11-30T16:48:25Z,2022-11-30T16:51:38Z,2022-11-30T16:52:01Z,9,160,223,116,89,146,193,23,959,w4q73,80.821915,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,2,1,1,2,3,3,2,1,2,2,1,5,1,8,4,3,2,7,6,2,55,13,4,5,1,2,3,ITC,Mujer,CATI (teléfono),45–64,42.23076923076923
CRON2W4e01,1,28.03.2024,18237,IT,1.9203857,1,5,5,4,4,4,5,4,4,5,4,5,NA,5,5,5,3,3,3,3,3,3,3,1,1,1,1,2,3,3,1,66,5,0,3,5,5,5,3,1,3,5,5,0,10,0,10,2,1,2,4,1,2,2,2,2,1,2,4,1,2,1,7,7,8,10,0,0,10,8,0,0,8,0,0,ITA,2022-12-07T13:54:44Z,2022-12-07T14:15:32Z,2022-12-07T13:55:01Z,2022-12-07T13:58:06Z,2022-12-07T14:02:19Z,2022-12-07T14:05:13Z,2022-12-07T14:07:24Z,2022-12-07T14:10:53Z,2022-12-07T14:15:11Z,2022-12-07T14:15:32Z,17,185,253,174,131,209,258,21,1248,w4q73,98.630135,1,"Mozilla/5.0 (Linux; Android 9; POT-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,2,2,1,3,3,2,1,2,2,1,6,1,2,8,5,4,7,3,1,77,8,2,2,6,2,88,ITF,Hombre,F2F (presencial),65+,4.461538461538462
CRON2W4e01,1,28.03.2024,18359,IT,0.40923148,1,5,4,2,4,5,5,1,5,5,4,3,4,5,5,5,3,3,3,3,3,4,3,1,1,1,1,2,2,3,2,1,4,6,5,3,4,4,3,3,3,3,4,7,7,5,5,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,8,4,2,8,8,4,NA,1,7,7,5,2,3,ITA,2022-11-23T18:06:30Z,2022-11-23T18:26:35Z,2022-11-23T18:06:39Z,2022-11-23T18:08:57Z,2022-11-23T18:12:43Z,2022-11-23T18:18:22Z,2022-11-23T18:19:34Z,2022-11-23T18:21:28Z,2022-11-23T18:26:21Z,2022-11-23T18:26:35Z,9,138,226,339,72,114,293,14,1205,w4q73,100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",1,1,2,1,2,1,3,2,3,1,2,2,1,6,3,7,2,4,1,8,5,2,66,16,4,5,1,3,7,ITF,Mujer,F2F (presencial),65+,4.916666666666667
CRON2W4e01,1,28.03.2024,18399,IT,0.4330252,1,4,5,5,3,4,5,1,3,4,3,5,4,4,3,3,1,1,1,1,1,1,3,2,2,2,2,3,3,3,1,66,4,5,5,3,4,4,NA,4,2,NA,5,6,99,NA,99,1,1,2,2,1,3,1,2,2,NA,1,1,1,NA,1,3,2,1,8,NA,3,1,0,0,1,7,6,99,ITA,2022-12-07T13:33:35Z,2022-12-07T13:46:12Z,2022-12-07T13:33:38Z,2022-12-07T13:35:30Z,2022-12-07T13:38:14Z,2022-12-07T13:41:43Z,2022-12-07T13:42:48Z,2022-12-07T13:44:09Z,2022-12-07T13:46:09Z,2022-12-07T13:46:12Z,3,112,164,209,65,81,120,3,757,w4q72,90.41096,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,1,1,2,2,1,3,2,3,2,1,2,1,1,6,3,8,7,2,4,5,1,25,18,7,5,3,3,9,ITH,Hombre,F2F (presencial),18–29,10.916666666666666
